Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00125.964640,C2_14,5,0.0128
,,00125.951840,C2_34,6,0.04672
,,00126.060240,A2_12,12,0.05632
,,00126.060720,A2_13,27,0.07272
,,00126.067040,A2_43,17,0.06192
,,00126.148640,D1_24,5,0.01016
,,00126.061600,A2_21,34,0.12352
,,00126.060880,A2_11,30,0.0924
,,00126.062160,A2_14,24,0.11536
,,00126.062640,A2_33,35,0.12584
,,00126.064720,A2_24,7,0.09848
,,00126.061680,A2_32,32,0.11872
,,00126.067280,A2_44,23,0.13696
,,00126.064640,A2_42,18,0.11528
,,00126.294480,A5_21,18,0.08784
,,00126.062480,A2_34,48,0.40312
,,00126.286080,A5_14,7,0.13168
,,00126.296480,A5_13,18,0.11696
,,00126.577040,B1_34,7,0.07304
,,00126.573840,B1_32,31,0.27184
,,00126.579920,B1_42,5,0.25304
,,00126.711280,B4_33,23,0.08024
,,00126.709520,B4_34,16,0.05728
,,00126.713040,B4_24,28,0.07928
,,00126.714000,B4_42,24,0.07376
,,00126.645280,B4_43,28,0.14168
,,00126.710960,B4_44,12,0.05152
,,00126.657520,B4_21,12,0.13112
,,00126.562480,B1_33,51,0.36112
,,00127.395840,D1_33,6,0.06272
,,00127.398240,D1_24,5,0.01
,,00127.398560,D1_42,16,0.12656
,,00127.416640,D1_21,41,0.42848
,,00127.638400,B1_33,49,0.22512
,,00127.650480,B1_34,6,0.10944
,,00127.651120,B1_32,25,0.20912
,,00127.408560,D1_31,38,0.50312
,,00127.967360,B1_33,12,0.05824
,,00128.001520,B1_32,7,0.01552
,,00129.453680,C2_11,5,0.07496
,,00129.536960,D3_21,5,0.08472
,,00129.409840,D3_33,24,0.19672
,,00129.530880,D3_34,8,0.09048
,,00129.414640,D3_32,6,0.12384
,,00129.651120,D1_33,6,0.11072
,,00129.670240,D1_21,45,0.37952
,,00129.653920,D1_42,32,0.27392
,,00129.664560,D1_31,44,0.50344
,,00130.260320,B6_14,31,0.12544
,,00130.261360,B6_11,20,0.118
,,00130.266800,B6_33,16,0.12224
,,00130.259280,B6_23,18,0.07656
,,00130.268160,B6_34,10,0.11616
,,00130.387520,D4_14,26,0.13448
,,00130.464800,D4_34,12,0.07672
,,00130.473920,D4_42,11,0.05096
,,00130.466640,D4_43,23,0.07576
,,00130.407360,D4_32,27,0.1368
,,00130.271520,B6_44,20,0.13328
,,00130.207600,D6_44,49,0.22616
,,00130.612160,B4_33,28,0.08264
,,00130.609520,B4_34,24,0.08168
,,00130.614320,B4_24,28,0.07944
,,00130.614640,B4_42,26,0.0924
,,00130.610880,B4_43,35,0.1388
,,00130.610800,B4_44,17,0.07712
,,00130.612560,B4_21,14,0.12976
,,00130.990960,A3_23,6,0.02192
,,00131.258880,D3_21,5,0.0096
,,00131.148960,A3_41,34,0.17528
,,00131.007920,A3_21,52,0.35616
,,00131.006320,A3_31,62,0.35
,,00130.962240,A3_11,71,0.41776
,,00130.990560,A3_12,69,0.39776
,,00130.968800,A3_22,81,0.40912
,,00131.163440,A3_23,41,0.18776
,,00131.149120,A3_33,33,0.19072
,,00130.968240,A3_24,100,0.412
,,00130.972400,A3_34,68,0.38768
,,00130.987200,A3_32,65,0.36896
,,00130.975440,A3_44,98,0.39384
,,00130.963600,A3_43,97,0.4068
,,00131.156640,A3_42,31,0.1484
,,00131.423360,C1_31,13,0.14248
,,00131.417840,C1_12,10,0.20128
,,00131.420080,C1_22,5,0.07192
,,00131.487440,A3_41,10,0.05024
,,00131.495600,A3_21,11,0.0528
,,00131.503040,A3_31,6,0.03904
,,00131.500560,A3_11,13,0.05752
,,00130.967120,A3_13,125,0.5956
,,00131.500320,A3_22,11,0.048
,,00131.509760,A3_23,8,0.0352
,,00130.965120,A3_14,105,0.5848
,,00131.507600,A3_33,8,0.03104
,,00131.504560,A3_24,10,0.0408
,,00131.503440,A3_34,9,0.03624
,,00131.492960,A3_32,14,0.06152
,,00131.476800,A3_44,14,0.0636
,,00131.474640,A3_43,16,0.06992
,,00131.514800,A3_42,7,0.02576
,,00131.399680,C1_11,40,0.45624
,,00131.421120,C1_13,33,0.43984
,,00131.422080,C1_23,68,0.44536
,,00131.424960,C1_33,93,0.45056
,,00131.435440,C1_24,6,0.24704
,,00131.430000,C1_43,80,0.44608
,,00131.455680,C1_42,6,0.23488
,,00131.792960,C3_21,5,0.01648
,,00131.700320,A3_41,6,0.01704
,,00131.705680,A3_21,11,0.0344
,,00131.705280,A3_31,8,0.03816
,,00131.717280,A3_11,12,0.0304
,,00131.509360,A3_12,23,0.24664
,,00131.701360,A3_13,16,0.05176
,,00131.708880,A3_22,14,0.03888
,,00131.716000,A3_23,8,0.02656
,,00131.706400,A3_14,18,0.05336
,,00131.710080,A3_24,16,0.0448
,,00131.716240,A3_34,10,0.02384
,,00131.711600,A3_32,9,0.02648
,,00131.692640,A3_44,17,0.0616
,,00131.709760,A3_43,14,0.03944
,,00131.944080,C2_11,6,0.07024
,,00132.294320,A3_41,9,0.09656
,,00132.579360,A3_41,5,0.0096
,,00132.295280,A3_21,12,0.1112
,,00132.575360,A3_21,7,0.01488
,,00132.294800,A3_31,13,0.11176
,,00132.572720,A3_31,7,0.01568
,,00132.267600,A3_11,25,0.15264
,,00132.569680,A3_11,7,0.02
,,00132.277040,A3_12,23,0.14144
,,00132.564960,A3_12,10,0.03384
,,00132.191840,A3_13,40,0.24872
,,00132.549600,A3_13,19,0.08208
,,00132.289840,A3_22,25,0.12944
,,00132.565120,A3_22,10,0.026
,,00132.290160,A3_23,9,0.12104
,,00132.570160,A3_23,6,0.02344
,,00132.208880,A3_14,35,0.21808
,,00132.562960,A3_14,13,0.03544
,,00132.259840,A3_24,36,0.1704
,,00132.565920,A3_24,11,0.04144
,,00132.279760,A3_34,19,0.13832
,,00132.558800,A3_34,8,0.02808
,,00132.287920,A3_32,20,0.1296
,,00132.568080,A3_32,8,0.02176
,,00132.197200,A3_44,38,0.23624
,,00132.554320,A3_44,15,0.04432
,,00132.279680,A3_43,28,0.14136
,,00132.561600,A3_43,11,0.03248
,,00132.864080,A3_21,5,0.01784
,,00132.849680,A3_11,7,0.04176
,,00132.843680,A3_12,11,0.03984
,,00132.855600,A3_22,9,0.02392
,,00132.840800,A3_14,14,0.03832
,,00132.828400,A3_24,16,0.05376
,,00132.846800,A3_34,9,0.0256
,,00132.851760,A3_32,9,0.03376
,,00132.851680,A3_44,14,0.04016
,,00132.853840,A3_43,13,0.03248
,,00132.715840,B6_33,5,0.01376
,,00132.721120,B6_23,5,0.01016
,,00132.832160,A3_13,18,0.06976
,,00132.981920,B5_13,5,0.01296
,,00132.984960,B5_21,5,0.03296
,,00133.009120,B5_41,6,0.08096
,,00133.181360,A3_41,5,0.01088
,,00133.182640,A3_21,7,0.01872
,,00133.179680,A3_31,5,0.0176
,,00133.164480,A3_11,9,0.04512
,,00133.173120,A3_12,8,0.02128
,,00133.157200,A3_13,16,0.05064
,,00133.170000,A3_22,14,0.03856
,,00133.171280,A3_23,5,0.01504
,,00133.144240,A3_14,18,0.05368
,,00133.146000,A3_24,17,0.05464
,,00133.160720,A3_34,10,0.03192
,,00133.166560,A3_32,11,0.03128
,,00133.163600,A3_44,15,0.04336
,,00133.171600,A3_43,12,0.0344
,,00133.435360,A3_41,5,0.01328
,,00133.436560,A3_21,6,0.0176
,,00133.434000,A3_31,6,0.02248
,,00133.433440,A3_11,11,0.03424
,,00133.433840,A3_12,8,0.03072
,,00133.426560,A3_13,11,0.0372
,,00133.428480,A3_22,13,0.03512
,,00133.433360,A3_23,5,0.01064
,,00133.410960,A3_14,13,0.0368
,,00133.405440,A3_24,18,0.05848
,,00133.415680,A3_34,7,0.02328
,,00133.428640,A3_32,8,0.04184
,,00133.416560,A3_44,16,0.03928
,,00133.422240,A3_43,13,0.03192
,,00133.610640,C5_13,9,0.03256
,,00133.527440,C2_11,8,0.1908
,,00133.702640,A3_41,5,0.01144
,,00133.704640,A3_21,5,0.01936
,,00133.696720,A3_11,6,0.03208
,,00133.701600,A3_12,7,0.01712
,,00133.690400,A3_13,13,0.04344
,,00133.698960,A3_22,10,0.02872
,,00133.674560,A3_14,15,0.04232
,,00133.670960,A3_24,18,0.05432
,,00133.671760,A3_34,11,0.03656
,,00133.694480,A3_32,10,0.02888
,,00133.686480,A3_44,14,0.04024
,,00133.689520,A3_43,12,0.03152
,,00133.891760,C4_11,25,0.16088
,,00133.919600,C4_21,22,0.13176
,,00133.938400,C4_31,8,0.11464
,,00134.066080,A4_12,37,0.18752
,,00134.066080,A4_13,33,0.33304
,,00134.066160,A4_11,34,0.314
,,00134.064080,A4_33,39,0.32808
,,00134.065600,A4_34,34,0.2004
,,00134.066000,A4_24,42,0.32808
,,00134.055920,A4_43,45,0.34256
,,00134.063920,A4_32,46,0.21848
,,00134.051680,A4_44,47,0.34656
,,00134.064480,A4_21,35,0.21704
,,00134.059440,A4_41,44,0.33424
,,00134.064080,A4_31,39,0.21504
,,00134.066080,A4_22,45,0.21592
,,00134.332960,D1_21,51,0.27872
,,00134.331440,D1_31,52,0.27664
,,00134.423360,D1_22,27,0.1624
,,00134.301200,D1_33,15,0.21856
,,00134.413840,C1_31,10,0.15536
,,00134.437360,C1_42,5,0.12504
,,00134.066000,A4_14,38,0.34016
,,00134.379600,A4_12,5,0.0252
,,00134.064560,A4_23,45,0.3456
,,00134.060080,A4_42,45,0.34168
,,00134.383280,A4_32,5,0.02128
,,00134.381680,A4_31,6,0.0228
,,00134.383600,A4_22,5,0.02392
,,00134.529360,A5_14,6,0.01728
,,00134.351760,B5_13,8,0.10344
,,00134.420880,B5_21,9,0.03064
,,00134.318800,B6_14,7,0.08824
,,00134.320560,B6_11,13,0.0876
,,00134.300400,D1_24,76,0.4748
,,00134.301200,D1_42,60,0.47496
,,00134.694560,C1_31,5,0.09152
,,00134.394880,C1_11,28,0.3892
,,00134.406160,C1_12,10,0.37256
,,00134.407360,C1_13,26,0.37448
,,00134.780640,A2_34,5,0.03032
,,00134.735920,B4_33,28,0.08872
,,00134.734080,B4_34,19,0.07672
,,00134.737760,B4_24,28,0.09088
,,00134.740320,B4_42,30,0.08944
,,00134.734800,B4_43,35,0.09888
,,00134.735520,B4_44,13,0.0472
,,00134.736160,B4_21,13,0.0932
,,00134.635360,B6_33,5,0.01536
,,00134.893200,D1_24,7,0.04336
,,00134.411280,C1_23,76,0.51072
,,00134.412240,C1_33,94,0.51072
,,00134.417680,C1_43,75,0.4964
,,00134.925840,A3_41,17,0.13136
,,00134.930160,A3_21,5,0.0152
,,00135.047360,A3_21,6,0.01792
,,00134.925920,A3_31,14,0.13744
,,00134.890240,A3_11,16,0.18272
,,00134.896240,A3_12,7,0.04032
,,00135.048240,A3_12,7,0.01552
,,00134.897600,A3_13,33,0.1788
,,00134.920000,A3_22,21,0.15088
,,00134.916320,A3_23,10,0.13608
,,00134.883360,A3_14,30,0.18336
,,00134.883600,A3_24,32,0.18984
,,00134.889120,A3_34,17,0.164
,,00134.916400,A3_32,22,0.14648
,,00134.903680,A3_44,38,0.16624
,,00134.906160,A3_43,37,0.16136
,,00134.837040,D4_14,13,0.1412
,,00134.967360,D4_42,12,0.06944
,,00134.882240,A6_12,8,0.03952
,,00134.883040,A6_11,5,0.02312
,,00134.883040,A6_21,16,0.04424
,,00134.880960,A6_22,16,0.0524
,,00135.138880,D3_21,6,0.01544
,,00134.962400,D4_34,17,0.37024
,,00135.146000,D4_42,25,0.19344
,,00134.947280,D4_43,52,0.39016
,,00135.535360,A4_12,7,0.07144
,,00135.447360,D4_34,6,0.16824
,,00135.560560,A4_23,5,0.10712
,,00135.514880,A4_32,23,0.16312
,,00135.522400,A4_21,15,0.13088
,,00135.467200,A4_41,20,0.1996
,,00135.874720,A4_41,7,0.02016
,,00135.500000,A4_31,16,0.17904
,,00135.530720,A4_22,9,0.14128
,,00135.451040,D4_42,27,0.22336
,,00135.443600,D4_43,27,0.26608
,,00134.852720,D4_32,122,0.868
,,00136.128800,B3_43,5,0.01376
,,00135.876000,A4_32,9,0.02792
,,00135.885440,A4_21,6,0.02456
,,00136.121680,B6_44,6,0.02128
,,00136.166880,D6_44,51,0.16824
,,00136.327760,A2_21,36,0.17592
,,00136.330080,A2_11,33,0.18288
,,00136.375520,A2_12,15,0.08088
,,00136.374880,A2_13,31,0.08672
,,00136.377920,A2_14,24,0.07504
,,00136.334880,A2_33,37,0.1704
,,00136.388400,A2_24,8,0.05888
,,00136.334560,A2_32,32,0.12888
,,00136.388080,A2_43,14,0.06
,,00136.388800,A2_44,24,0.12016
,,00136.335360,A2_42,16,0.11592
,,00136.054080,A4_32,42,0.52008
,,00136.049600,A4_41,24,0.50768
,,00136.045360,A4_31,24,0.51128
,,00136.170240,A4_22,7,0.26856
,,00136.279440,A2_34,40,0.41504
,,00136.744400,A4_32,7,0.02024
,,00136.743520,A4_41,5,0.01152
,,00137.076720,A4_32,9,0.03008
,,00137.073760,A4_21,6,0.03088
,,00137.078320,A4_41,5,0.01656
,,00136.968160,A5_14,5,0.0416
,,00136.983280,A5_13,18,0.10512
,,00136.973120,A5_21,13,0.09272
,,00137.741200,D1_11,7,0.09344
,,00137.688160,D1_22,36,0.18456
,,00137.618720,D1_33,14,0.21176
,,00137.620320,D1_24,39,0.21144
,,00137.638880,D1_21,65,0.32872
,,00137.630720,D1_31,56,0.31824
,,00137.621440,D1_42,59,0.38616
,,00137.960400,B3_31,31,0.13864
,,00137.964720,B3_11,6,0.08456
,,00137.962960,B3_12,13,0.05256
,,00137.957040,B3_23,9,0.05464
,,00137.955040,B3_14,29,0.15008
,,00137.956320,B3_33,23,0.06584
,,00137.954800,B3_24,10,0.04776
,,00137.955760,B3_34,19,0.09264
,,00137.953280,B3_32,25,0.07128
,,00137.952960,B3_44,15,0.11248
,,00137.956160,B3_42,28,0.12592
,,00137.890480,B4_11,11,0.07968
,,00137.865920,B4_33,27,0.1024
,,00137.862800,B4_34,18,0.068
,,00137.867600,B4_24,38,0.10752
,,00137.868720,B4_42,32,0.09944
,,00137.863840,B4_43,36,0.11352
,,00137.865520,B4_44,12,0.06192
,,00137.865760,B4_21,18,0.10992
,,00137.876800,B4_31,7,0.09328
,,00137.962080,B3_21,35,0.36192
,,00137.941920,B3_43,49,0.39184
,,00139.618560,B6_12,6,0.02464
,,00139.766000,C2_12,5,0.01368
,,00139.622400,B6_11,13,0.08264
,,00139.606720,B6_33,29,0.32816
,,00139.613040,B6_34,32,0.31776
,,00139.604240,B6_44,35,0.35168
,,00139.608640,B6_14,150,0.61592
,,00140.058400,B6_33,13,0.16848
,,00139.609600,B6_23,46,0.67
,,00140.055280,B6_34,15,0.16864
,,00140.061200,B6_44,11,0.17032
,,00140.859520,D3_44,5,0.04328
,,00141.364000,C2_11,6,0.04008
,,00141.500480,B5_14,18,0.07864
,,00141.495200,B5_12,15,0.07232
,,00141.468480,B5_13,26,0.10176
,,00141.509520,B5_44,6,0.01488
,,00141.497520,B5_21,28,0.13064
,,00141.503360,B5_41,9,0.1152
,,00142.122960,D1_24,5,0.01048
,,00141.874960,C3_21,5,0.04816
,,00141.900960,C3_24,39,0.30344
,,00142.689760,B6_44,5,0.0528
,,00143.189600,C2_12,5,0.01136
,,00143.748000,D1_33,7,0.06312
,,00143.758880,D1_21,34,0.20256
,,00143.760960,D1_31,38,0.202
,,00143.750880,D1_42,32,0.21264
,,00144.477040,B4_33,20,0.06632
,,00144.477040,B4_34,13,0.05008
,,00144.476880,B4_24,18,0.06912
,,00144.480640,B4_42,20,0.05768
,,00144.474800,B4_43,27,0.07112
,,00144.476800,B4_44,13,0.04832
,,00144.477760,B4_21,11,0.06904
,,00144.055760,A6_11,70,0.59368
,,00144.060640,A6_42,40,0.5864
,,00144.055680,A6_21,101,0.59432
,,00144.060880,A6_31,47,0.58824
,,00144.775520,C4_21,21,0.10472
,,00144.802000,C4_31,7,0.06712
,,00144.055200,A6_12,88,0.72616
,,00144.767760,A6_11,5,0.01368
,,00144.114400,A6_43,53,0.54512
,,00144.771360,A6_43,5,0.01456
,,00144.063200,A6_32,31,0.58712
,,00144.763440,A6_21,8,0.01952
,,00144.769920,A6_31,5,0.01016
,,00144.053200,A6_22,149,0.73168
,,00144.905120,C5_13,5,0.02952
,,00145.312000,A4_32,15,0.05776
,,00145.308000,A4_21,6,0.02176
,,00145.282720,A4_31,9,0.08
,,00145.303360,A4_22,5,0.04616
,,00145.233840,B6_44,7,0.02136
,,00145.275120,A4_12,9,0.14912
,,00145.642800,A4_21,5,0.09144
,,00145.633680,A4_31,7,0.10368
,,00145.641360,A4_32,26,0.34248
,,00146.832960,A1_41,17,0.15152
,,00146.833280,A1_31,16,0.13768
,,00146.830240,A1_11,10,0.13704
,,00146.846240,A1_22,11,0.11736
,,00146.837360,A1_33,15,0.13072
,,00147.080800,A1_12,10,0.21152
,,00147.079200,A1_22,9,0.1556
,,00146.848000,A1_43,22,0.44912
,,00147.395280,A1_22,5,0.16448
,,00147.071040,A1_33,22,0.486
,,00147.226480,C2_11,10,0.25032
,,00147.432320,D3_44,7,0.04752
,,00147.541680,B4_12,5,0.05904
,,00147.544320,B4_11,12,0.07712
,,00147.520640,B4_33,33,0.10664
,,00147.518560,B4_34,27,0.11016
,,00147.519920,B4_24,35,0.11704
,,00147.525680,B4_42,35,0.11144
,,00147.519120,B4_43,44,0.12544
,,00147.518320,B4_44,22,0.10672
,,00147.522080,B4_21,16,0.10544
,,00147.531680,B4_31,9,0.09232
,,00147.085360,A1_41,67,0.68552
,,00146.807360,A1_21,151,0.96
,,00147.082480,A1_31,36,0.67864
,,00147.078720,A1_11,28,0.66992
,,00147.393200,A1_12,7,0.36224
,,00146.813760,A1_13,128,0.95352
,,00146.813760,A1_23,146,0.95376
,,00147.660960,A1_33,5,0.09864
,,00146.814960,A1_34,177,0.96432
,,00147.579200,C2_11,8,0.3072
,,00147.671280,B6_14,6,0.07624
,,00147.669520,B6_11,10,0.086
,,00147.998000,C2_11,5,0.06008
,,00148.046640,C2_12,5,0.01152
,,00148.056320,C2_34,7,0.15296
,,00148.621440,A2_34,5,0.10296
,,00149.793760,A2_21,29,0.08056
,,00149.790560,A2_11,31,0.08128
,,00149.792160,A2_12,15,0.07792
,,00149.792080,A2_13,25,0.06848
,,00149.793680,A2_14,26,0.06984
,,00149.794080,A2_33,28,0.07352
,,00149.795760,A2_24,6,0.02448
,,00149.793040,A2_32,29,0.07968
,,00149.796800,A2_43,16,0.05736
,,00149.799840,A2_44,22,0.08864
,,00149.796800,A2_42,15,0.06512
,,00149.781840,B5_13,7,0.02952
,,00149.781680,B5_21,7,0.01608
,,00149.793760,A2_34,35,0.1496
,,00149.931760,B3_41,18,0.17568
,,00149.943760,B3_21,24,0.19536
,,00149.932240,B3_31,10,0.076
,,00149.932000,B3_11,25,0.19968
,,00149.943760,B3_12,28,0.19064
,,00149.943840,B3_13,34,0.19176
,,00149.932000,B3_22,29,0.20096
,,00149.932080,B3_23,30,0.20024
,,00149.932720,B3_14,32,0.19928
,,00149.932320,B3_33,15,0.19864
,,00149.943200,B3_24,27,0.19056
,,00149.931840,B3_34,16,0.1964
,,00149.932320,B3_32,18,0.19864
,,00149.932960,B3_43,9,0.0744
,,00149.932240,B3_44,14,0.1756
,,00149.932080,B3_42,10,0.0768
,,00150.297680,B6_14,13,0.03664
,,00150.299840,B6_11,7,0.01632
,,00150.303760,B6_33,15,0.06264
,,00150.296640,B6_23,14,0.04736
,,00150.305040,B6_34,7,0.01944
,,00150.313760,B6_44,5,0.01632
,,00150.385680,B3_13,5,0.03896
,,00150.410880,B3_22,6,0.01552
,,00151.363440,D4_34,6,0.03592
,,00151.340320,D4_42,11,0.07136
,,00151.361680,D4_43,14,0.05312
,,00151.334800,D4_32,26,0.08096
,,00151.820880,B3_21,10,0.03016
,,00151.806080,B3_31,19,0.06896
,,00151.818800,B3_11,6,0.04
,,00151.821280,B3_12,11,0.04224
,,00151.804640,B3_23,8,0.03072
,,00151.809840,B3_33,9,0.03088
,,00151.803840,B3_24,10,0.062
,,00151.812080,B3_34,9,0.05288
,,00151.815600,B3_32,10,0.0372
,,00151.811600,B3_43,20,0.07432
,,00151.810960,B3_44,7,0.03336
,,00151.802640,B3_42,12,0.05984
,,00151.783360,B3_14,35,0.13848
,,00152.083440,C3_21,7,0.09768
,,00152.616080,D1_24,6,0.01464
,,00152.395760,B5_21,5,0.01224
,,00152.713040,B4_14,20,0.1616
,,00152.717040,B4_13,22,0.09456
,,00152.713200,B4_23,19,0.08616
,,00152.714720,B4_32,31,0.10176
,,00152.713040,B4_44,21,0.09472
,,00152.707760,B4_41,30,0.13296
,,00152.986160,B4_14,6,0.0188
,,00152.715680,B4_12,24,0.27552
,,00152.986160,B4_23,5,0.01568
,,00152.929040,B4_32,6,0.16264
,,00152.705200,C5_34,33,0.21488
,,00153.031840,C5_34,7,0.03128
,,00152.708320,C5_43,68,0.36056
,,00152.707680,C5_44,88,0.36136
,,00152.715760,B4_11,57,0.50048
,,00152.914640,B4_44,20,0.2792
,,00152.716960,B4_31,69,0.49744
,,00152.715840,B4_22,41,0.48104
,,00153.218320,B6_11,8,0.05456
,,00153.324640,B4_11,7,0.1148
,,00152.713280,B4_33,110,0.73872
,,00153.565440,B4_33,9,0.05864
,,00152.712720,B4_34,106,0.7388
,,00153.595600,B4_34,7,0.01592
,,00152.713360,B4_24,145,0.74264
,,00152.712720,B4_43,158,0.7408
,,00153.306960,B4_44,11,0.1364
,,00153.319120,B4_31,10,0.12168
,,00153.298400,B4_22,5,0.10328
,,00153.480960,C4_21,16,0.10832
,,00153.510400,C4_31,7,0.07352
,,00153.624640,B4_11,8,0.1532
,,00153.740960,B4_33,11,0.03152
,,00153.725520,B4_34,8,0.03024
,,00153.605840,B4_24,30,0.17504
,,00152.704880,B4_42,146,1.06776
,,00153.589360,B4_43,40,0.21008
,,00152.717360,B4_21,99,1.06632
,,00153.762800,B4_31,6,0.03192
,,00152.638400,C5_13,95,1.07384
,,00154.529360,D1_33,5,0.05512
,,00154.532400,D1_24,6,0.01488
,,00154.551120,D1_21,22,0.20032
,,00154.542800,D1_31,19,0.12088
,,00154.531840,D1_42,23,0.15456
,,00154.885280,C1_31,10,0.15624
,,00154.894320,C1_11,28,0.14088
,,00154.899360,C1_12,12,0.1252
,,00154.893680,C1_13,18,0.134
,,00154.892400,C1_23,34,0.13912
,,00154.888640,C1_33,34,0.15736
,,00154.891120,C1_32,5,0.1372
,,00154.902560,C1_43,33,0.14576
,,00154.934720,C1_42,5,0.09672
,,00154.907520,C2_14,6,0.02352
,,00154.908240,C2_34,8,0.04216
,,00155.367840,B5_14,8,0.02504
,,00155.370160,B5_13,6,0.022
,,00155.344400,B5_44,8,0.04736
,,00155.255600,B5_21,5,0.12672
,,00155.526160,B6_44,5,0.04872
,,00156.474160,B3_21,5,0.01088
,,00156.472720,B3_31,8,0.02096
,,00156.475280,B3_12,7,0.01512
,,00156.468800,B3_23,7,0.01776
,,00156.464480,B3_14,9,0.0236
,,00156.466560,B3_33,7,0.01952
,,00156.464560,B3_24,6,0.01816
,,00156.465520,B3_34,7,0.02
,,00156.464400,B3_32,7,0.02168
,,00156.462000,B3_43,10,0.03328
,,00156.459600,B3_44,10,0.02784
,,00156.465280,B3_42,9,0.02224
,,00156.327360,D6_44,50,0.26496
,,00156.843360,D1_24,5,0.03712
,,00157.581920,B4_34,6,0.10864
,,00157.866480,B6_14,25,0.106
,,00157.874000,B6_12,6,0.02792
,,00157.875520,B6_11,13,0.0664
,,00157.863200,B6_33,16,0.04792
,,00157.864560,B6_23,15,0.06248
,,00157.865040,B6_34,14,0.06024
,,00157.860400,B6_44,33,0.12656
,,00158.235760,B5_21,7,0.02504
,,00158.712480,C3_21,15,0.08072
,,00158.741200,C3_24,37,0.292
,,00159.498240,D1_24,6,0.11584
,,00159.482720,C2_34,7,0.0556
,,00160.886640,C4_21,18,0.10896
,,00160.904000,C4_31,10,0.0812
,,00161.274640,D3_32,5,0.04488
,,00161.155520,B6_44,6,0.07976
,,00161.353520,D1_33,18,0.27712
,,00161.537920,B3_21,7,0.01664
,,00161.540880,B3_31,9,0.03432
,,00161.538800,B3_12,5,0.01144
,,00161.530000,B3_23,5,0.01208
,,00161.525920,B3_14,13,0.05864
,,00161.526480,B3_33,7,0.02112
,,00161.526880,B3_24,7,0.03672
,,00161.527120,B3_34,7,0.01824
,,00161.525520,B3_32,7,0.02352
,,00161.523760,B3_43,13,0.04952
,,00161.521600,B3_44,10,0.02456
,,00161.526960,B3_42,10,0.03048
,,00161.423760,D1_22,13,0.32
,,00161.433360,D1_34,8,0.3432
,,00161.351200,D1_42,43,0.37192
,,00161.593600,D4_14,8,0.09
,,00161.728080,D4_34,11,0.14744
,,00161.770000,D4_42,12,0.09736
,,00161.746560,D4_43,21,0.12328
,,00161.619760,C5_34,34,0.27864
,,00161.331120,D1_24,93,0.57816
,,00161.620000,D4_32,45,0.28376
,,00161.623600,C5_43,69,0.28328
,,00161.616160,C5_44,89,0.28728
,,00161.892560,D1_21,9,0.29736
,,00161.942240,D1_31,10,0.29216
,,00162.425360,A2_21,14,0.03952
,,00162.425520,A2_11,13,0.0384
,,00162.422240,A2_14,7,0.03936
,,00162.416880,A2_33,11,0.0328
,,00162.410720,A2_24,5,0.04616
,,00162.406480,A2_34,17,0.09568
,,00162.420400,A2_32,7,0.04016
,,00162.273360,B4_42,5,0.2084
,,00162.155520,B4_21,5,0.31464
,,00162.578000,B6_14,8,0.03488
,,00162.585680,B6_11,12,0.0368
,,00162.594960,B6_23,5,0.01392
,,00161.634320,C5_13,83,1.04736
,,00162.583360,B6_33,5,0.07256
,,00162.605360,B6_44,5,0.05496
,,00162.600560,B4_21,6,0.39432
,,00163.533840,B4_21,6,0.41856
,,00163.974000,A6_11,6,0.02384
,,00163.973920,A6_21,9,0.02784
,,00163.971280,A6_22,9,0.02896
,,00164.168000,A6_22,5,0.05728
,,00164.650800,B4_21,5,0.31112
,,00165.228240,A5_14,6,0.07
,,00165.231920,A5_13,12,0.04184
,,00165.226880,A5_21,8,0.0444
,,00165.631200,B4_34,5,0.01528
,,00165.630880,B4_33,8,0.024
,,00165.632880,B4_24,7,0.02192
,,00165.641120,B4_42,5,0.00992
,,00165.627760,B4_43,10,0.02392
,,00165.495680,D5_12,13,0.1924
,,00165.499200,D5_43,15,0.28328
,,00165.493440,D5_22,51,0.20344
,,00165.583360,D6_44,51,0.16616
,,00165.888240,C2_14,6,0.02136
,,00165.888480,C2_34,8,0.10464
,,00164.174160,C4_34,183,1.72912
,,00166.115200,C3_21,10,0.11744
,,00166.046320,C3_24,7,0.31664
,,00166.369840,B3_21,9,0.02336
,,00166.374880,B3_11,5,0.01816
,,00166.370080,B3_12,11,0.02768
,,00166.370560,B3_22,5,0.01648
,,00166.364720,B3_23,5,0.01768
,,00166.360880,B3_14,9,0.0244
,,00166.362000,B3_33,8,0.02224
,,00166.360960,B3_24,6,0.01544
,,00166.359200,B3_34,10,0.02792
,,00166.368560,B3_32,9,0.02944
,,00166.357280,B3_44,9,0.03024
,,00166.362240,B3_42,11,0.03352
,,00166.060000,D5_43,14,0.2
,,00166.367840,B3_31,14,0.04024
,,00166.358720,B3_43,17,0.06264
,,00166.584080,D4_34,6,0.04144
,,00166.278800,B6_11,15,0.12128
,,00166.265360,B6_33,22,0.2996
,,00166.262400,B6_23,27,0.30632
,,00166.278320,B6_34,21,0.2876
,,00166.280000,B6_44,30,0.3036
,,00166.565040,D4_14,8,0.106
,,00166.744800,D4_34,6,0.06
,,00166.572960,D4_42,21,0.22456
,,00166.582160,D4_43,27,0.2048
,,00166.557840,D4_32,43,0.24336
,,00166.951760,B6_12,19,0.19352
